RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2012,ES,2655003,230.80929,1,2,1,1986,1,2,1,1,1,4,1,2655001,1,2655002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2655801,618.35189,1,9,1,1929,1,1,1,1,1,3,1, ,-2, ,-2,2655802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2655802,618.35189,1,4,1,1931,1,2,1,1,1,4,1, ,-2, ,-2,2655801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2655901,1238.68839,1,1,1,1972,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2656001,2071.86519,1,2,1,1964,1,1,1,2,1,1,1, ,-2, ,-2,2656002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2656002,2071.86519,1,3,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,2656001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2656003,2071.86519,1,3,1,1993,1,2,1,1,1,4,1,2656001,1,2656002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2656004,2071.86519,1,2,1,1995,1,2,1,1,1,4,1,2656001,1,2656002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2656005,2071.86519,1,7,1,1997,1,2,1,1,1,4,1,2656001,1,2656002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2656201,1081.21012,1,8,1,1940,1,1,1,1,1,3,1, ,-2, ,-2,2656202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2656202,1081.21012,1,10,1,1944,1,2,1,1,1,3,1, ,-2, ,-2,2656201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2656203,1081.21012,1,10,1,1968,1,1,1,1,1,2,1,2656201,1,2656202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2656401,311.32699,1,1,1,1935,1,1,1,1,1,3,1, ,-2, ,-2,2656402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2656402,311.32699,1,11,1,1940,1,2,1,1,1,4,1, ,-2, ,-2,2656401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2656701,2117.96661,1,12,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,2656702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2656702,2117.96661,1,8,1,1976,1,1,1,1,1,1,1, ,-2, ,-2,2656701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2656901,2067.75167,1,1,1,1948,1,1,1,1,1,3,1, ,-2, ,-2,2656902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,2656902,2067.75167,1,6,1,1956,1,2,1,1,1,2,1, ,-2, ,-2,2656901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2657601,1501.18173,1,6,1,1988,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2657701,934.30371,1,7,1,1963,1,1,1,2,1,1,1, ,-2, ,-2,2657702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2657702,934.30371,1,11,1,1964,1,2,1,1,1,4,1, ,-2, ,-2,2657701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2657703,934.30371,1,11,1,1998,1,1,1,2,1,4,1,2657701,1,2657702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2657704,934.30371,1,1,1,2005,1,1,1,2,1,4,1,2657701,1,2657702,1, ,-2, ,-2,35,1,0,1,0,1,0,1,0,1,883.74531,1,0,0
2012,ES,2658201,2849.07718,1,12,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,2658202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2658202,2849.07718,1,5,1,1978,1,2,1,1,1,1,1, ,-2, ,-2,2658201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2658203,2849.07718,1,9,1,2010,1,2,1,1,1,4,1,2658201,1,2658202,1, ,-2,30,1, ,-2,0,1,0,1,0,1,0,1,3303.69715,1,0,0
2012,ES,2658401,2007.65231,1,1,1,1986,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2658601,1030.93010,1,6,1,1983,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2658801,1535.63326,1,6,1,1944,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2659801,361.52079,1,5,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,2659802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2659802,361.52079,1,4,1,1954,1,1,1,1,1,4,1, ,-2, ,-2,2659801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2659803,361.52079,1,9,1,1993,1,2,1,1,1,4,1,2659802,1,2659801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2659804,361.52079,1,2,1,2002,1,1,1,1,1,4,1,2659802,1,2659801,1, ,-2, ,-2,41,1,0,1,0,1,0,1,0,1,351.38726,1,0,0
2012,ES,2660001,796.36848,1,6,1,1964,1,1,1,1,1,1,1, ,-2, ,-2,2660002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2660002,796.36848,1,1,1,1965,1,2,1,1,1,1,1, ,-2, ,-2,2660001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2660003,796.36848,1,5,1,1988,1,2,1,1,1,1,1,2660001,1,2660002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2660004,796.36848,1,4,1,1989,1,2,1,1,1,4,1,2660001,1,2660002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2660601,1398.66265,1,1,1,1945,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2660801,1906.83349,1,8,1,1947,1,1,1,1,1,3,1, ,-2, ,-2,2660802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2660802,1906.83349,1,4,1,1949,1,2,1,1,1,4,1, ,-2, ,-2,2660801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2660901,700.83735,1,1,1,1966,1,2,1,1,1,2,1, ,-2, ,-2,2660902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2660902,700.83735,1,4,1,1964,1,1,1,2,1,1,1, ,-2, ,-2,2660901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2660903,700.83735,1,3,1,2000,1,1,1,2,1,4,1,2660902,1,2660901,1, ,-2, ,-2,6,1,0,1,0,1,0,1,0,1,711.66234,1,0,0
2012,ES,2662401,1724.24973,1,8,1,1936,1,2,1,1,1,4,1, ,-2, ,-2,2662402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,2662402,1724.24973,1,10,1,1936,1,1,1,1,1,3,1, ,-2, ,-2,2662401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,2662403,1724.24973,1,11,1,1964,1,1,1,1,1,2,1,2662402,1,2662401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2662404,1724.24973,1,12,1,1994,1,1,1,1,1,4,1,2662403,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2662501,3658.85489,1,10,1,1967,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2662502,3658.85489,1,12,1,1986,1,2,1,1,1,1,1, ,-2,2662501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2662503,3658.85489,1,6,1,2001,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2,35,1,0,1,0,1,0,1,0,1,3556.29623,1,0,1
2012,ES,2662504,3658.85489,1,6,1,2002,1,1,1,1,1,4,1, ,-2,2662501,1, ,-2, ,-2,35,1,0,1,0,1,0,1,0,1,3755.60528,1,0,1
2012,ES,2663401,3389.63340,1,11,1,1932,1,1,1,1,1,3,1, ,-2, ,-2,2663402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2663402,3389.63340,1,5,1,1933,1,2,1,1,1,3,1, ,-2, ,-2,2663401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2664501,692.23519,1,6,1,1974,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2665001,852.26216,1,3,1,1945,1,1,1,1,1,3,1, ,-2, ,-2,2665002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2665002,852.26216,1,4,1,1951,1,2,1,1,1,4,1, ,-2, ,-2,2665001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2665003,852.26216,1,5,1,1991,1,2,1,1,1,4,1,2665001,1,2665002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2665201,1959.15681,1,9,1,1966,1,1,1,1,1,1,1, ,-2, ,-2,2665202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2665202,1959.15681,1,8,1,1967,1,2,1,1,1,4,1, ,-2, ,-2,2665201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2665203,1959.15681,1,2,1,1990,1,1,1,1,1,4,1,2665201,1,2665202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2665204,1959.15681,1,7,1,1992,1,1,1,1,1,4,1,2665201,1,2665202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,2665205,1959.15681,1,11,1,1999,1,1,1,1,1,4,1,2665201,1,2665202,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1989.41756,1,0,1
2012,ES,2665601,434.69753,1,5,1,1954,1,1,1,1,1,1,1, ,-2, ,-2,2665602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2665602,434.69753,1,12,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,2665601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2665603,434.69753,1,8,1,2006,1,2,1,1,1,4,1,2665601,1,2665602,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,469.52727,1,0,0
2012,ES,2665604,434.69753,1,10,1,2007,1,2,1,1,1,4,1,2665601,1,2665602,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,410.44297,1,0,0
2012,ES,2665701,1956.80997,1,1,1,1940,1,2,1,1,1,3,1, ,-2, ,-2,2665702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2665702,1956.80997,1,5,1,1943,1,1,1,1,1,3,1, ,-2, ,-2,2665701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2666301,1123.56653,1,3,1,1933,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,2666601,613.07625,1,10,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,2666602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2666602,613.07625,1,2,1,1964,1,2,1,1,1,1,1, ,-2, ,-2,2666601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2666603,613.07625,1,2,1,1995,1,1,1,2,1,4,1,2666601,1,2666602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2666604,613.07625,1,4,1,1987,1,1,1,2,1,4,1,2666601,1,2666602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2666701,910.18964,1,4,1,1943,1,1,1,1,1,4,1, ,-2, ,-2,2666702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,2666702,910.18964,1,7,1,1948,1,2,1,1,1,2,1, ,-2, ,-2,2666701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,2667001,793.36923,1,8,1,1940,1,1,1,1,1,3,1, ,-2,2667002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2667002,793.36923,1,6,1,1926,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2667003,793.36923,1,2,1,1966,1,1,1,2,1,1,1, ,-2, ,-2,2667004,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2667004,793.36923,1,1,1,1967,1,2,1,2,1,1,1,2667001,1, ,-2,2667003,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2667005,793.36923,1,8,1,1987,1,1,1,2,1,4,1,2667003,1,2667004,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2667101,726.32048,1,5,1,1962,1,2,1,1,1,1,1, ,-2, ,-2,2667103,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2667102,726.32048,1,4,1,1936,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2667103,726.32048,1,1,1,1962,1,1,1,1,1,1,1, ,-2,2667102,1,2667101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2667104,726.32048,1,7,1,1982,1,1,1,1,1,2,1,2667103,1,2667101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668001,2401.14814,1,7,1,1957,1,1,1,1,1,1,1, ,-2, ,-2,2668002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668002,2401.14814,1,1,1,1960,1,2,1,1,1,4,1, ,-2, ,-2,2668001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668003,2401.14814,1,10,1,1984,1,2,1,1,1,1,1,2668001,1,2668002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668004,2401.14814,1,10,1,1988,1,2,1,1,1,2,1,2668001,1,2668002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668101,909.37933,1,10,1,1974,1,1,1,1,1,1,1, ,-2, ,-2,2668102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668102,909.37933,1,8,1,1976,1,2,1,1,1,1,1, ,-2, ,-2,2668101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668103,909.37933,1,11,1,2008,1,1,1,1,1,4,1,2668101,1,2668102,1, ,-2,20,1, ,-2,0,1,0,1,0,1,0,1,907.53933,1,0,0
2012,ES,2668104,909.37933,1,2,1,2010,1,2,1,1,1,4,1,2668101,1,2668102,1, ,-2,5,1, ,-2,0,1,0,1,0,1,0,1,921.91509,1,0,0
2012,ES,2668105,909.37933,1,2,1,2010,1,2,1,1,1,4,1,2668101,1,2668102,1, ,-2,5,1, ,-2,0,1,0,1,0,1,0,1,921.91509,1,0,0
2012,ES,2668301,1102.46548,1,3,1,1926,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2668601,3926.65056,1,8,1,1953,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2668901,297.10121,1,4,1,1950,1,1,1,1,1,1,1, ,-2, ,-2,2668903,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2668902,297.10121,1,1,1,1926,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2668903,297.10121,1,10,1,1952,1,2,1,1,1,4,1,2668902,1, ,-2,2668901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668904,297.10121,1,1,1,1980,1,1,1,2,1,4,1,2668901,1,2668903,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2668905,297.10121,1,5,1,1983,1,1,1,1,1,1,1,2668901,1,2668903,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2669301,146.37000,1,7,1,1956,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2669501,1336.57731,1,2,1,1946,1,2,1,1,1,3,1, ,-2, ,-2,2669502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2669502,1336.57731,1,10,1,1944,1,1,1,1,1,3,1, ,-2, ,-2,2669501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2670001,218.64580,1,5,1,1949,1,2,1,1,1,3,1, ,-2, ,-2,2670002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2670002,218.64580,1,8,1,1948,1,1,1,2,1,1,1, ,-2, ,-2,2670001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2670701,722.40132,1,6,1,1980,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2671101,889.30620,1,3,1,1965,1,1,1,1,1,1,1, ,-2, ,-2,2671102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2671102,889.30620,1,12,1,1965,1,2,1,1,1,1,1, ,-2, ,-2,2671101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2671103,889.30620,1,8,1,1990,1,2,1,1,1,4,1,2671101,1,2671102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2671104,889.30620,1,11,1,1993,1,1,1,2,1,4,1,2671101,1,2671102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2671105,889.30620,1,1,1,2002,1,2,1,1,1,4,1,2671101,1,2671102,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,864.37871,1,0,0
2012,ES,2671701,1517.66085,1,6,1,1957,1,2,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2672301,961.69326,1,4,1,1942,1,1,1,1,1,3,1, ,-2, ,-2,2672302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2672302,961.69326,1,12,1,1943,1,2,1,1,1,4,1, ,-2, ,-2,2672301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2672303,961.69326,1,5,1,1980,1,1,1,1,1,1,1,2672301,1,2672302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2672401,2944.52008,1,4,1,1928,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2673001,998.81335,1,10,1,1950,1,1,1,1,1,1,1, ,-2, ,-2,2673002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2673002,998.81335,1,3,1,1953,1,2,1,1,1,4,1, ,-2, ,-2,2673001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2673003,998.81335,1,8,1,1982,1,1,1,1,1,1,1,2673001,1,2673002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2673701,728.36611,1,9,1,1929,1,2,1,1,1,3,1, ,-2, ,-2,2673702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2673702,728.36611,1,10,1,1929,1,1,1,1,1,3,1, ,-2, ,-2,2673701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2673703,728.36611,1,7,1,1955,1,1,1,1,1,2,1,2673702,1,2673701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2674001,1510.89750,1,4,1,1942,1,1,1,1,1,3,1, ,-2, ,-2,2674002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2674002,1510.89750,1,6,1,1944,1,2,1,1,1,4,1, ,-2, ,-2,2674001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2674201,597.87243,1,2,1,1927,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2674601,755.54320,1,7,1,1947,1,1,1,1,1,3,1, ,-2, ,-2,2674602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2674602,755.54320,1,6,1,1950,1,2,1,1,1,1,1, ,-2, ,-2,2674601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2674901,2597.77681,1,1,1,1943,1,1,1,1,1,3,1, ,-2, ,-2,2674902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2674902,2597.77681,1,4,1,1944,1,2,1,1,1,3,1, ,-2, ,-2,2674901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2675101,1939.77300,1,10,1,1963,1,1,1,1,1,2,1, ,-2, ,-2,2675103,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2675102,1939.77300,1,11,1,1935,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2675103,1939.77300,1,2,1,1933,1,2,1,1,1,3,1, ,-2, ,-2,2675101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2675104,1939.77300,1,1,1,1997,1,1,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,2675301,1183.37289,1,10,1,1934,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,2675401,344.87311,1,7,1,1976,1,1,1,1,1,1,1, ,-2, ,-2,2675402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2675402,344.87311,1,9,1,1976,1,2,1,1,1,1,1, ,-2, ,-2,2675401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2675403,344.87311,1,9,1,2003,1,2,1,1,1,4,1,2675401,1,2675402,1, ,-2, ,-2,37,1,0,1,0,1,0,1,0,1,354.57605,1,0,0
2012,ES,2675404,344.87311,1,6,1,2005,1,2,1,1,1,4,1,2675401,1,2675402,1, ,-2, ,-2,37,1,0,1,0,1,0,1,0,1,341.54918,1,0,0
2012,ES,2675405,344.87311,1,8,1,2006,1,1,1,1,1,4,1,2675401,1,2675402,1, ,-2,37,1, ,-2,0,1,0,1,0,1,0,1,372.50576,1,0,0
2012,ES,2675406,344.87311,1,2,1,2008,1,1,1,1,1,4,1,2675401,1,2675402,1, ,-2,37,1, ,-2,0,1,0,1,0,1,0,1,325.63043,1,0,0
2012,ES,2675407,344.87311,1,5,1,2009,1,2,1,1,1,4,1,2675401,1,2675402,1, ,-2,20,1, ,-2,0,1,0,1,0,1,0,1,349.62718,1,0,0
2012,ES,2675501,154.68488,1,6,1,1940,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,2676201,1613.18793,1,8,1,1969,1,1,1,1,1,1,1, ,-2, ,-2,2676202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2676202,1613.18793,1,4,1,1974,1,2,1,1,1,4,1, ,-2, ,-2,2676201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2676203,1613.18793,1,7,1,2003,1,2,1,1,1,4,1,2676201,1,2676202,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,1658.57464,1,0,0
2012,ES,2676204,1613.18793,1,4,1,2006,1,1,1,1,1,4,1,2676201,1,2676202,1, ,-2,30,1, ,-2,0,1,0,1,0,1,0,1,1597.63980,1,0,0
2012,ES,2677101,873.50333,1,12,1,1955,1,1,1,2,1,1,1, ,-2, ,-2,2677102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,2677102,873.50333,1,7,1,1957,1,2,1,1,1,2,1, ,-2, ,-2,2677101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
