DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2012,ES,5611,ES41,1,775,1,552.86199,1,1,1
2012,ES,5614,ES12,1,1348,1,378.29668,1,3,1
2012,ES,5618,ES30,1,932,1,1687.93711,1,1,1
2012,ES,5619,ES52,1,71,1,2428.53205,1,1,1
2012,ES,5621,ES52,1,88,1,1265.47573,1,2,1
2012,ES,5626,ES52,1,505,1,905.01179,1,1,1
2012,ES,5629,ES53,1,190,1,605.25502,1,3,1
2012,ES,5632,ES61,1,548,1,1469.00733,1,1,1
2012,ES,5636,ES12,1,1316,1,819.39219,1,3,1
2012,ES,5638,ES41,1,428,1,1207.00002,1,1,1
2012,ES,5641,ES62,1,1172,1,1723.51564,1,1,1
2012,ES,5642,ES12,1,1276,1,272.50888,1,1,1
2012,ES,5645,ES42,1,676,1,696.43317,1,3,1
2012,ES,5646,ES30,1,894,1,6425.22185,1,1,1
2012,ES,5647,ES42,1,679,1,1307.96412,1,1,1
2012,ES,5648,ES21,1,713,1,1517.46102,1,1,1
2012,ES,5656,ES53,1,196,1,749.79420,1,3,1
2012,ES,5665,ES22,1,1216,1,386.71496,1,1,1
2012,ES,5669,ES52,1,1761,1,719.69804,1,1,1
2012,ES,5675,ES12,1,1327,1,865.32257,1,1,1
2012,ES,5676,ES70,1,1411,1,147.68519,1,2,1
2012,ES,5683,ES41,1,430,1,1071.11102,1,3,1
2012,ES,5692,ES64,1,1990,1,167.45225,1,1,1
2012,ES,5694,ES21,1,1825,1,1199.05198,1,1,1
2012,ES,5698,ES52,1,503,1,2560.33610,1,1,1
2012,ES,5700,ES23,1,811,1,172.31996,1,2,1
2012,ES,5703,ES51,1,298,1,1184.45261,1,1,1
2012,ES,5704,ES51,1,327,1,749.39864,1,1,1
2012,ES,5714,ES12,1,1288,1,540.70446,1,3,1
2012,ES,5715,ES70,1,1494,1,964.70906,1,1,1
2012,ES,5719,ES41,1,1582,1,3099.63077,1,3,1
2012,ES,5720,ES63,1,1983,1,75.94958,1,1,1
2012,ES,5721,ES61,1,1112,1,1706.11819,1,2,1
2012,ES,5723,ES11,1,596,1,674.66681,1,3,1
2012,ES,5724,ES13,1,1531,1,319.43508,1,2,1
2012,ES,5731,ES51,1,1659,1,952.77505,1,1,1
2012,ES,5733,ES21,1,704,1,2498.55876,1,2,1
2012,ES,5734,ES11,1,866,1,1088.14227,1,3,1
2012,ES,5735,ES61,1,1640,1,1390.87323,1,1,1
2012,ES,5744,ES30,1,904,1,1242.39468,1,2,1
2012,ES,5752,ES43,1,140,1,546.84236,1,3,1
2012,ES,5753,ES43,1,137,1,782.11634,1,3,1
2012,ES,5760,ES52,1,1737,1,1280.68275,1,2,1
2012,ES,5772,ES13,1,1550,1,368.27560,1,1,1
2012,ES,5773,ES23,1,808,1,263.65377,1,3,1
2012,ES,5776,ES24,1,1917,1,1043.27485,1,1,1
2012,ES,5779,ES51,1,797,1,2327.53680,1,1,1
2012,ES,5780,ES11,1,882,1,1178.13961,1,3,1
2012,ES,5781,ES51,1,1661,1,1644.97520,1,1,1
2012,ES,5786,ES51,1,367,1,1620.53515,1,1,1
2012,ES,5793,ES61,1,1628,1,1521.78857,1,1,1
2012,ES,5794,ES51,1,630,1,767.56462,1,2,1
2012,ES,5797,ES51,1,330,1,698.10742,1,1,1
2012,ES,5801,ES41,1,781,1,738.37933,1,1,1
2012,ES,5807,ES62,1,1134,1,603.47802,1,1,1
2012,ES,5808,ES51,1,315,1,1688.93308,1,1,1
2012,ES,5813,ES51,1,305,1,1426.15986,1,1,1
2012,ES,5816,ES61,1,669,1,1962.02683,1,2,1
2012,ES,5818,ES21,1,1868,1,908.32231,1,2,1
2012,ES,5827,ES13,1,1535,1,352.19580,1,2,1
2012,ES,5830,ES41,1,1796,1,1070.07097,1,3,1
2012,ES,5840,ES61,1,552,1,1369.30330,1,1,1
2012,ES,5841,ES30,1,990,1,2566.85496,1,1,1
2012,ES,5848,ES62,1,1161,1,381.21373,1,1,1
2012,ES,5849,ES62,1,1159,1,1414.27556,1,1,1
2012,ES,5855,ES61,1,1092,1,2377.18705,1,1,1
2012,ES,5857,ES22,1,1220,1,1251.48074,1,1,1
2012,ES,5859,ES42,1,536,1,609.44897,1,3,1
2012,ES,5862,ES53,1,185,1,3311.80054,1,2,1
2012,ES,5866,ES41,1,1894,1,1717.32201,1,3,1
2012,ES,5871,ES52,1,1747,1,1546.56814,1,3,1
2012,ES,5876,ES13,1,1572,1,289.65363,1,2,1
2012,ES,5893,ES11,1,587,1,439.00450,1,1,1
2012,ES,5894,ES30,1,1012,1,1891.55418,1,1,1
2012,ES,5896,ES61,1,667,1,1841.06856,1,2,1
2012,ES,5898,ES22,1,1225,1,117.69557,1,1,1
2012,ES,5905,ES61,1,765,1,3967.15770,1,3,1
2012,ES,5908,ES62,1,1161,1,1565.62077,1,1,1
2012,ES,5911,ES52,1,84,1,398.96864,1,3,1
2012,ES,5914,ES11,1,1440,1,1681.50000,1,2,1
2012,ES,5923,ES30,1,923,1,2178.84427,1,1,1
2012,ES,5926,ES21,1,690,1,1524.02797,1,2,1
2012,ES,5928,ES41,1,1797,1,1225.88625,1,3,1
2012,ES,5949,ES41,1,1582,1,822.75908,1,3,1
2012,ES,5956,ES41,1,1465,1,1787.00910,1,1,1
2012,ES,5957,ES12,1,1302,1,872.65633,1,1,1
2012,ES,5961,ES11,1,604,1,1629.80674,1,2,1
2012,ES,5965,ES21,1,1885,1,1265.69667,1,1,1
2012,ES,5966,ES41,1,783,1,659.41487,1,1,1
2012,ES,5968,ES23,1,840,1,164.80992,1,1,1
2012,ES,5969,ES51,1,410,1,4164.58397,1,2,1
2012,ES,5974,ES21,1,1826,1,548.67119,1,1,1
2012,ES,5977,ES23,1,811,1,267.16821,1,2,1
2012,ES,5980,ES21,1,1847,1,993.86311,1,1,1
2012,ES,5981,ES42,1,28,1,594.96249,1,3,1
2012,ES,5987,ES51,1,796,1,1625.98187,1,3,1
2012,ES,5995,ES41,1,1897,1,826.45168,1,1,1
2012,ES,5997,ES61,1,1103,1,1390.87323,1,1,1
2012,ES,5998,ES21,1,1839,1,1719.53363,1,1,1
2012,ES,5999,ES24,1,742,1,1554.15901,1,3,1
2012,ES,6003,ES70,1,1384,1,1351.35563,1,1,1
2012,ES,6015,ES30,1,905,1,1559.96461,1,2,1
2012,ES,6018,ES12,1,1275,1,1178.14981,1,1,1
2012,ES,6020,ES51,1,644,1,974.08065,1,3,1
2012,ES,6024,ES22,1,1194,1,1629.81104,1,2,1
2012,ES,6025,ES62,1,1153,1,992.24818,1,2,1
2012,ES,6026,ES61,1,562,1,1138.97319,1,2,1
2012,ES,6029,ES70,1,1478,1,2188.45183,1,2,1
2012,ES,6030,ES11,1,582,1,771.62932,1,1,1
2012,ES,6031,ES70,1,1493,1,1060.52987,1,1,1
2012,ES,6032,ES24,1,1918,1,512.08594,1,1,1
2012,ES,6033,ES30,1,1050,1,1769.59062,1,1,1
2012,ES,6034,ES24,1,1900,1,936.53071,1,3,1
2012,ES,6035,ES30,1,1063,1,5057.61636,1,1,1
2012,ES,6039,ES61,1,97,1,2692.75246,1,3,1
2012,ES,6045,ES62,1,1129,1,374.45149,1,1,1
2012,ES,6046,ES61,1,1085,1,4000.71145,1,1,1
2012,ES,6050,ES63,1,1971,1,38.19472,1,1,1
2012,ES,6052,ES52,1,1753,1,1659.65347,1,2,1
2012,ES,6058,ES30,1,909,1,1567.04329,1,1,1
2012,ES,6061,ES24,1,1899,1,439.30661,1,3,1
2012,ES,6065,ES42,1,20,1,775.44237,1,1,1
2012,ES,6070,ES11,1,581,1,1600.19375,1,1,1
2012,ES,6072,ES41,1,774,1,1374.15923,1,1,1
2012,ES,6074,ES24,1,735,1,1668.95445,1,2,1
2012,ES,6076,ES43,1,138,1,320.08066,1,3,1
2012,ES,6088,ES13,1,1531,1,451.35034,1,2,1
2012,ES,6092,ES11,1,1451,1,1296.13978,1,1,1
2012,ES,6097,ES23,1,815,1,322.05678,1,3,1
2012,ES,6099,ES11,1,608,1,1331.40683,1,3,1
2012,ES,6105,ES51,1,633,1,2854.65303,1,2,1
2012,ES,6112,ES61,1,1614,1,1226.34498,1,2,1
2012,ES,6122,ES42,1,676,1,2070.56061,1,3,1
2012,ES,6128,ES52,1,506,1,1402.01273,1,1,1
2012,ES,6129,ES30,1,1069,1,1244.92953,1,2,1
2012,ES,6134,ES11,1,1441,1,937.95446,1,1,1
2012,ES,6135,ES41,1,777,1,676.88207,1,1,1
2012,ES,6144,ES11,1,882,1,844.84685,1,3,1
2012,ES,6146,ES30,1,1048,1,2112.48009,1,1,1
2012,ES,6147,ES22,1,1208,1,616.26565,1,3,1
2012,ES,6148,ES61,1,1615,1,1277.04699,1,3,1
2012,ES,6150,ES52,1,1724,1,901.72388,1,2,1
2012,ES,6151,ES30,1,1072,1,1954.21597,1,3,1
2012,ES,6152,ES52,1,1780,1,1165.97675,1,1,1
2012,ES,6155,ES30,1,1031,1,8779.43457,1,1,1
2012,ES,6164,ES24,1,1912,1,1916.48182,1,3,1
2012,ES,6167,ES61,1,662,1,6869.13280,1,2,1
2012,ES,6170,ES61,1,761,1,886.80857,1,3,1
2012,ES,6171,ES22,1,1248,1,462.72948,1,2,1
2012,ES,6172,ES70,1,1407,1,5449.07738,1,1,1
2012,ES,6173,ES12,1,1324,1,197.59932,1,3,1
2012,ES,6176,ES41,1,778,1,638.93216,1,1,1
2012,ES,6180,ES61,1,475,1,2189.63709,1,2,1
2012,ES,6184,ES61,1,545,1,1442.26898,1,1,1
2012,ES,6186,ES30,1,980,1,1298.61892,1,1,1
2012,ES,6192,ES42,1,1698,1,771.15982,1,1,1
2012,ES,6193,ES11,1,615,1,3180.52421,1,1,1
2012,ES,6195,ES41,1,1807,1,1309.11045,1,1,1
2012,ES,6198,ES70,1,1498,1,503.49427,1,2,1
2012,ES,6204,ES51,1,307,1,1644.38585,1,1,1
2012,ES,6205,ES51,1,343,1,2299.29113,1,1,1
2012,ES,6206,ES43,1,169,1,1976.24052,1,3,1
2012,ES,6207,ES51,1,636,1,2407.53580,1,1,1
2012,ES,6215,ES24,1,1669,1,1131.03459,1,3,1
2012,ES,6217,ES23,1,839,1,707.55824,1,1,1
2012,ES,6221,ES24,1,1948,1,1785.50325,1,1,1
2012,ES,6230,ES51,1,359,1,1271.98259,1,1,1
2012,ES,6240,ES42,1,1684,1,653.30501,1,3,1
2012,ES,6241,ES42,1,516,1,904.03010,1,3,1
2012,ES,6246,ES51,1,299,1,1545.55330,1,1,1
2012,ES,6248,ES23,1,841,1,186.91614,1,1,1
2012,ES,6251,ES42,1,30,1,698.52698,1,3,1
2012,ES,6258,ES13,1,1558,1,548.75666,1,1,1
2012,ES,6271,ES61,1,472,1,1057.28841,1,1,1
2012,ES,6272,ES11,1,1266,1,1163.66940,1,3,1
2012,ES,6275,ES43,1,151,1,1686.96541,1,3,1
2012,ES,6276,ES22,1,1194,1,592.15107,1,2,1
2012,ES,6279,ES30,1,990,1,2531.38488,1,1,1
2012,ES,6283,ES21,1,4,1,1910.31597,1,3,1
2012,ES,6284,ES41,1,1797,1,1815.18728,1,3,1
2012,ES,6285,ES70,1,1400,1,7252.68922,1,2,1
2012,ES,6293,ES42,1,19,1,679.16890,1,1,1
2012,ES,6305,ES53,1,238,1,2041.35699,1,3,1
2012,ES,6307,ES52,1,512,1,1533.41966,1,2,1
2012,ES,6309,ES23,1,838,1,171.00815,1,1,1
2012,ES,6311,ES63,1,1966,1,128.88026,1,1,1
2012,ES,6312,ES61,1,562,1,1272.19500,1,2,1
2012,ES,6317,ES70,1,1380,1,723.17999,1,1,1
2012,ES,6324,ES23,1,848,1,201.26058,1,1,1
2012,ES,6329,ES70,1,1411,1,274.37412,1,2,1
2012,ES,6331,ES43,1,453,1,716.86281,1,3,1
2012,ES,6332,ES42,1,625,1,684.19692,1,3,1
2012,ES,6333,ES61,1,732,1,1654.58676,1,2,1
2012,ES,6338,ES70,1,1407,1,3369.82980,1,1,1
2012,ES,6339,ES43,1,147,1,431.63230,1,3,1
2012,ES,6347,ES12,1,1335,1,238.48061,1,1,1
2012,ES,6353,ES23,1,850,1,350.23125,1,1,1
2012,ES,6356,ES64,1,1994,1,65.74230,1,1,1
2012,ES,6359,ES70,1,1510,1,1614.35459,1,1,1
2012,ES,6361,ES11,1,1266,1,750.10558,1,3,1
2012,ES,6363,ES12,1,1347,1,277.36783,1,3,1
2012,ES,6370,ES51,1,275,1,1553.28762,1,1,1
2012,ES,6373,ES21,1,687,1,1792.06238,1,2,1
2012,ES,6375,ES70,1,1492,1,1156.00542,1,1,1
2012,ES,6379,ES30,1,947,1,872.41363,1,1,1
2012,ES,6386,ES21,1,1842,1,1076.52236,1,1,1
2012,ES,6387,ES21,1,1848,1,1386.45411,1,1,1
2012,ES,6388,ES43,1,166,1,1847.87369,1,3,1
2012,ES,6389,ES70,1,1507,1,566.55550,1,1,1
2012,ES,6390,ES61,1,746,1,2150.33611,1,3,1
2012,ES,6399,ES23,1,829,1,278.31865,1,1,1
2012,ES,6401,ES21,1,1836,1,1281.29335,1,1,1
2012,ES,6402,ES42,1,25,1,536.99948,1,1,1
2012,ES,6407,ES61,1,495,1,3274.83081,1,2,1
2012,ES,6411,ES51,1,1664,1,2047.42438,1,3,1
2012,ES,6415,ES70,1,1385,1,424.20943,1,1,1
2012,ES,6418,ES42,1,1699,1,882.04640,1,1,1
2012,ES,6419,ES61,1,107,1,1321.20728,1,2,1
2012,ES,6429,ES22,1,1212,1,429.33877,1,3,1
2012,ES,6430,ES11,1,1268,1,451.91076,1,3,1
2012,ES,6436,ES21,1,1823,1,1442.66856,1,1,1
2012,ES,6443,ES53,1,233,1,694.59410,1,3,1
2012,ES,6450,ES43,1,446,1,300.86404,1,3,1
2012,ES,6454,ES53,1,205,1,822.53269,1,1,1
2012,ES,6460,ES21,1,698,1,847.01126,1,2,1
2012,ES,6461,ES41,1,1798,1,1070.07097,1,3,1
2012,ES,6463,ES41,1,1814,1,1280.20316,1,1,1
2012,ES,6465,ES41,1,428,1,320.76807,1,1,1
2012,ES,6468,ES51,1,341,1,3047.36312,1,2,1
2012,ES,6470,ES24,1,1945,1,476.58287,1,1,1
2012,ES,6471,ES43,1,133,1,710.13588,1,1,1
2012,ES,6472,ES23,1,857,1,114.87999,1,2,1
2012,ES,6473,ES11,1,592,1,687.09706,1,1,1
2012,ES,6489,ES43,1,143,1,920.47782,1,3,1
2012,ES,6498,ES70,1,1409,1,2705.70584,1,1,1
2012,ES,6503,ES61,1,1614,1,1645.22511,1,2,1
2012,ES,6509,ES41,1,1805,1,1102.46548,1,1,1
2012,ES,6521,ES51,1,634,1,1614.15335,1,2,1
2012,ES,6522,ES61,1,1645,1,1238.27166,1,3,1
2012,ES,6523,ES51,1,415,1,1097.45280,1,1,1
2012,ES,6525,ES12,1,1343,1,133.21683,1,2,1
2012,ES,6527,ES62,1,1158,1,678.78728,1,1,1
2012,ES,6528,ES53,1,198,1,2192.24888,1,2,1
2012,ES,6529,ES41,1,1810,1,1254.06361,1,1,1
2012,ES,6533,ES23,1,864,1,128.96389,1,3,1
2012,ES,6540,ES52,1,89,1,2524.33059,1,2,1
2012,ES,6545,ES30,1,1003,1,1898.35168,1,1,1
2012,ES,6558,ES13,1,1565,1,203.36107,1,1,1
2012,ES,6560,ES30,1,992,1,1853.96733,1,1,1
2012,ES,6564,ES61,1,1598,1,2360.84800,1,2,1
2012,ES,6567,ES24,1,744,1,969.70866,1,3,1
2012,ES,6568,ES30,1,1065,1,1415.41707,1,1,1
2012,ES,6575,ES62,1,1138,1,845.39308,1,1,1
2012,ES,6578,ES23,1,855,1,224.03105,1,1,1
2012,ES,6588,ES24,1,1921,1,557.58343,1,1,1
2012,ES,6598,ES52,1,48,1,569.17437,1,1,1
2012,ES,6603,ES61,1,1086,1,3604.89294,1,1,1
2012,ES,6605,ES23,1,865,1,396.28470,1,2,1
2012,ES,6622,ES52,1,94,1,1489.89727,1,3,1
2012,ES,6634,ES21,1,1879,1,801.92689,1,1,1
2012,ES,6638,ES53,1,216,1,495.29364,1,1,1
2012,ES,6641,ES43,1,450,1,871.89825,1,3,1
2012,ES,6644,ES62,1,1167,1,962.01687,1,1,1
2012,ES,6648,ES21,1,11,1,988.77731,1,1,1
2012,ES,6654,ES23,1,813,1,124.34059,1,1,1
2012,ES,6655,ES52,1,68,1,13719.33120,1,1,1
2012,ES,6665,ES61,1,96,1,2531.53549,1,2,1
2012,ES,6678,ES30,1,998,1,3323.37811,1,1,1
2012,ES,6681,ES11,1,610,1,1024.11426,1,2,1
2012,ES,6685,ES11,1,1445,1,1057.58576,1,1,1
2012,ES,6686,ES12,1,1306,1,731.61605,1,1,1
2012,ES,6687,ES52,1,75,1,1109.46150,1,2,1
2012,ES,6691,ES70,1,1407,1,4033.59389,1,1,1
2012,ES,6705,ES42,1,1681,1,1091.45210,1,3,1
2012,ES,6706,ES70,1,1497,1,475.34496,1,2,1
2012,ES,6713,ES62,1,1152,1,1315.38124,1,3,1
2012,ES,6715,ES51,1,365,1,1932.42093,1,1,1
2012,ES,6720,ES42,1,19,1,1138.94279,1,1,1
2012,ES,6730,ES61,1,1608,1,1814.22809,1,3,1
2012,ES,6731,ES42,1,535,1,1137.30893,1,3,1
2012,ES,6738,ES42,1,1693,1,1796.25605,1,1,1
2012,ES,6741,ES41,1,1794,1,1017.57844,1,2,1
2012,ES,6743,ES43,1,437,1,3567.19047,1,3,1
2012,ES,6749,ES41,1,424,1,819.90319,1,1,1
2012,ES,6755,ES21,1,15,1,1133.91107,1,1,1
2012,ES,6756,ES52,1,91,1,962.49682,1,1,1
2012,ES,6758,ES21,1,686,1,1915.18418,1,2,1
2012,ES,6761,ES30,1,946,1,1587.64799,1,1,1
2012,ES,6763,ES53,1,216,1,1799.20837,1,1,1
2012,ES,6768,ES11,1,1444,1,614.64692,1,1,1
2012,ES,6773,ES51,1,339,1,1875.97151,1,2,1
2012,ES,6780,ES12,1,1352,1,188.61801,1,3,1
2012,ES,6781,ES42,1,1693,1,1670.96719,1,1,1
2012,ES,6784,ES53,1,171,1,1021.59902,1,3,1
2012,ES,6787,ES42,1,1696,1,365.90743,1,1,1
2012,ES,6788,ES70,1,1393,1,565.84099,1,1,1
2012,ES,6791,ES30,1,1046,1,1267.75910,1,3,1
2012,ES,6797,ES52,1,1726,1,3798.72851,1,3,1
2012,ES,6800,ES30,1,1074,1,878.67310,1,2,1
2012,ES,6804,ES43,1,445,1,873.37805,1,3,1
2012,ES,6805,ES42,1,23,1,1106.83220,1,1,1
2012,ES,6810,ES51,1,409,1,1075.60419,1,3,1
2012,ES,6811,ES51,1,363,1,3807.74974,1,1,1
2012,ES,6812,ES51,1,389,1,3192.09881,1,1,1
2012,ES,6814,ES70,1,1510,1,570.26773,1,1,1
2012,ES,6815,ES22,1,1224,1,319.29854,1,1,1
2012,ES,6822,ES30,1,942,1,1384.06287,1,1,1
2012,ES,6826,ES61,1,556,1,2388.80131,1,3,1
2012,ES,6827,ES70,1,1515,1,1151.31582,1,1,1
2012,ES,6829,ES51,1,378,1,1627.28824,1,2,1
2012,ES,6838,ES11,1,1415,1,2297.84126,1,3,1
2012,ES,6839,ES11,1,1439,1,885.58713,1,3,1
2012,ES,6842,ES42,1,29,1,334.13384,1,3,1
2012,ES,6845,ES52,1,66,1,2149.59262,1,1,1
2012,ES,6849,ES11,1,1430,1,1088.71696,1,1,1
2012,ES,6853,ES64,1,1999,1,275.52507,1,1,1
2012,ES,6857,ES61,1,670,1,1590.96278,1,2,1
2012,ES,6860,ES24,1,1913,1,1584.49669,1,3,1
2012,ES,6863,ES51,1,333,1,4633.35802,1,1,1
2012,ES,6866,ES22,1,1241,1,218.25103,1,3,1
2012,ES,6868,ES51,1,631,1,4555.21056,1,2,1
2012,ES,6869,ES51,1,285,1,3239.01479,1,1,1
2012,ES,6871,ES70,1,1520,1,409.72764,1,2,1
2012,ES,6872,ES21,1,1872,1,820.72213,1,3,1
2012,ES,6874,ES51,1,290,1,763.52910,1,1,1
2012,ES,6877,ES61,1,1609,1,1764.57922,1,2,1
2012,ES,6882,ES41,1,1893,1,1125.07100,1,3,1
2012,ES,6890,ES42,1,527,1,1264.03686,1,3,1
2012,ES,6892,ES11,1,1261,1,466.63026,1,1,1
2012,ES,6899,ES51,1,295,1,3829.29431,1,1,1
2012,ES,6903,ES41,1,1794,1,7954.20458,1,2,1
2012,ES,6910,ES21,1,1864,1,620.69173,1,1,1
2012,ES,6916,ES41,1,1793,1,1031.83961,1,3,1
2012,ES,6922,ES41,1,119,1,1053.60683,1,3,1
2012,ES,6925,ES51,1,250,1,2078.98303,1,1,1
2012,ES,6932,ES41,1,1587,1,628.16792,1,2,1
2012,ES,6935,ES12,1,1286,1,532.00232,1,3,1
2012,ES,6936,ES11,1,1417,1,902.57000,1,3,1
2012,ES,6941,ES70,1,1395,1,685.91632,1,1,1
2012,ES,6949,ES70,1,1481,1,1891.54203,1,3,1
2012,ES,6950,ES24,1,1955,1,1115.34805,1,1,1
2012,ES,6952,ES61,1,552,1,1077.14874,1,1,1
2012,ES,6953,ES41,1,116,1,489.47161,1,2,1
2012,ES,6954,ES30,1,892,1,1594.20171,1,1,1
2012,ES,6955,ES51,1,263,1,931.64836,1,1,1
2012,ES,6962,ES41,1,1817,1,1011.62205,1,1,1
2012,ES,6970,ES61,1,763,1,1309.04792,1,3,1
2012,ES,6973,ES30,1,918,1,1248.73449,1,2,1
2012,ES,6978,ES63,1,1966,1,35.35550,1,1,1
2012,ES,6979,ES51,1,262,1,896.17326,1,1,1
2012,ES,6981,ES22,1,1246,1,460.45075,1,3,1
2012,ES,6983,ES22,1,1246,1,460.45075,1,3,1
2012,ES,6984,ES61,1,1638,1,2151.05094,1,1,1
2012,ES,6986,ES24,1,1941,1,364.97228,1,1,1
2012,ES,6988,ES11,1,1264,1,1938.83858,1,1,1
2012,ES,6990,ES30,1,972,1,1611.58725,1,1,1
2012,ES,6992,ES61,1,559,1,1272.19500,1,3,1
2012,ES,7000,ES12,1,1279,1,700.46947,1,1,1
2012,ES,7002,ES13,1,1540,1,208.65769,1,2,1
2012,ES,7017,ES51,1,645,1,1727.69472,1,2,1
2012,ES,7022,ES43,1,138,1,598.86551,1,3,1
2012,ES,7023,ES42,1,1704,1,661.60030,1,3,1
2012,ES,7029,ES24,1,1905,1,459.27434,1,3,1
2012,ES,7035,ES52,1,1739,1,1057.18814,1,3,1
2012,ES,7040,ES13,1,1570,1,516.19401,1,3,1
2012,ES,7042,ES51,1,798,1,892.15722,1,1,1
2012,ES,7050,ES11,1,877,1,1764.68359,1,3,1
2012,ES,7054,ES61,1,1079,1,1855.80958,1,3,1
2012,ES,7057,ES11,1,611,1,753.55723,1,2,1
2012,ES,7059,ES42,1,21,1,1266.87830,1,1,1
2012,ES,7061,ES52,1,1711,1,2664.34761,1,2,1
2012,ES,7063,ES70,1,1377,1,557.64752,1,1,1
2012,ES,7068,ES11,1,1439,1,696.25898,1,3,1
2012,ES,7070,ES21,1,1834,1,1817.50655,1,1,1
2012,ES,7071,ES24,1,1944,1,1135.32977,1,1,1
2012,ES,7079,ES24,1,1947,1,344.49220,1,1,1
2012,ES,7081,ES61,1,111,1,5864.62485,1,2,1
2012,ES,7085,ES30,1,1019,1,1650.10889,1,1,1
2012,ES,7087,ES51,1,802,1,1809.71771,1,3,1
2012,ES,7088,ES21,1,703,1,1164.26455,1,2,1
2012,ES,7098,ES30,1,984,1,1191.88311,1,1,1
2012,ES,7101,ES30,1,947,1,1439.86069,1,1,1
2012,ES,7106,ES51,1,346,1,1503.15802,1,1,1
2012,ES,7110,ES52,1,510,1,1670.95540,1,2,1
2012,ES,7127,ES23,1,820,1,1249.75392,1,2,1
2012,ES,7132,ES11,1,569,1,1021.21803,1,3,1
2012,ES,7135,ES23,1,846,1,326.97239,1,1,1
2012,ES,7136,ES62,1,1126,1,2686.96311,1,3,1
2012,ES,7137,ES51,1,269,1,3791.75239,1,1,1
2012,ES,7138,ES41,1,420,1,426.90072,1,1,1
2012,ES,7143,ES21,1,1850,1,777.79788,1,1,1
2012,ES,7144,ES62,1,1157,1,851.11778,1,1,1
2012,ES,7145,ES30,1,916,1,1948.66137,1,1,1
2012,ES,7151,ES43,1,153,1,246.13894,1,3,1
2012,ES,7159,ES61,1,105,1,1473.45002,1,3,1
2012,ES,7160,ES11,1,1433,1,1105.57702,1,3,1
2012,ES,7166,ES42,1,677,1,617.82390,1,1,1
2012,ES,7167,ES53,1,219,1,2878.82989,1,1,1
2012,ES,7169,ES70,1,1490,1,1748.45352,1,1,1
2012,ES,7171,ES11,1,875,1,1700.51400,1,3,1
2012,ES,7172,ES52,1,65,1,4317.28132,1,2,1
2012,ES,7173,ES51,1,392,1,1735.47141,1,1,1
2012,ES,7175,ES51,1,249,1,1555.61636,1,1,1
2012,ES,7177,ES22,1,1207,1,1272.04681,1,2,1
2012,ES,7178,ES41,1,1809,1,1570.97360,1,1,1
2012,ES,7179,ES30,1,930,1,2068.69232,1,1,1
2012,ES,7180,ES51,1,362,1,2096.08488,1,1,1
2012,ES,7182,ES51,1,370,1,1270.44213,1,1,1
2012,ES,7188,ES61,1,96,1,8669.18878,1,2,1
2012,ES,7190,ES11,1,1416,1,1871.42647,1,2,1
2012,ES,7192,ES61,1,102,1,4034.04562,1,1,1
2012,ES,7196,ES11,1,866,1,801.55929,1,3,1
2012,ES,7197,ES30,1,1028,1,986.48077,1,1,1
2012,ES,7201,ES41,1,1888,1,658.49923,1,2,1
2012,ES,7205,ES41,1,1817,1,1115.30147,1,1,1
2012,ES,7207,ES42,1,513,1,1034.76944,1,3,1
2012,ES,7208,ES42,1,530,1,592.91150,1,2,1
2012,ES,7213,ES12,1,1347,1,296.93727,1,3,1
2012,ES,7218,ES12,1,1298,1,989.48750,1,1,1
2012,ES,7219,ES51,1,1656,1,1394.51971,1,1,1
2012,ES,7221,ES52,1,39,1,1933.89353,1,2,1
2012,ES,7225,ES21,1,1828,1,969.64780,1,1,1
2012,ES,7229,ES61,1,1634,1,1754.13625,1,1,1
2012,ES,7231,ES41,1,118,1,1792.42693,1,3,1
2012,ES,7234,ES70,1,1511,1,675.61276,1,1,1
2012,ES,7239,ES30,1,1036,1,2218.67507,1,1,1
2012,ES,7240,ES22,1,1206,1,432.35216,1,3,1
2012,ES,7241,ES24,1,1672,1,1755.02216,1,2,1
2012,ES,7246,ES42,1,1697,1,558.76581,1,1,1
2012,ES,7249,ES51,1,278,1,1754.37483,1,1,1
2012,ES,7250,ES30,1,1013,1,1544.23984,1,1,1
2012,ES,7254,ES52,1,506,1,854.63577,1,1,1
2012,ES,7257,ES61,1,1642,1,1802.87809,1,2,1
2012,ES,7264,ES62,1,1151,1,837.71030,1,3,1
2012,ES,7267,ES52,1,53,1,2105.46600,1,1,1
2012,ES,7272,ES52,1,84,1,1282.60370,1,3,1
2012,ES,7273,ES52,1,83,1,1238.68839,1,2,1
2012,ES,7284,ES61,1,1625,1,1712.32532,1,1,1
2012,ES,7287,ES52,1,56,1,1674.90547,1,3,1
2012,ES,7290,ES11,1,1449,1,973.79096,1,1,1
2012,ES,7294,ES41,1,1356,1,500.37646,1,3,1
2012,ES,7297,ES30,1,939,1,3032.05797,1,1,1
2012,ES,7298,ES62,1,1152,1,1868.60959,1,3,1
2012,ES,7305,ES53,1,188,1,1384.36313,1,2,1
2012,ES,7306,ES61,1,109,1,4223.93402,1,3,1
2012,ES,7308,ES51,1,289,1,1756.35738,1,1,1
2012,ES,7309,ES24,1,1914,1,1376.83928,1,3,1
2012,ES,7311,ES23,1,847,1,149.66662,1,1,1
