DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2008,ES,22714,ES51,1,262,1,1595.45963,1,1,1
2008,ES,22717,ES11,1,1421,1,747.30861,1,3,1
2008,ES,22719,ES42,1,521,1,1673.83486,1,2,1
2008,ES,22728,ES52,1,1745,1,926.70495,1,1,1
2008,ES,22729,ES61,1,1617,1,1456.56859,1,2,1
2008,ES,22732,ES62,1,1169,1,436.84377,1,2,1
2008,ES,22733,ES13,1,1565,1,301.88782,1,1,1
2008,ES,22735,ES23,1,848,1,481.10282,1,1,1
2008,ES,22739,ES51,1,805,1,2744.41849,1,3,1
2008,ES,22742,ES62,1,1142,1,756.38872,1,3,1
2008,ES,22745,ES11,1,616,1,554.23183,1,3,1
2008,ES,22752,ES51,1,642,1,448.65396,1,3,1
2008,ES,22757,ES51,1,300,1,2331.18468,1,1,1
2008,ES,22758,ES30,1,1023,1,4515.65331,1,1,1
2008,ES,22761,ES70,1,1520,1,1186.08149,1,1,1
2008,ES,22763,ES30,1,1053,1,1584.65963,1,1,1
2008,ES,22769,ES53,1,193,1,1211.90179,1,3,1
2008,ES,22771,ES52,1,82,1,1794.46771,1,2,1
2008,ES,22773,ES23,1,823,1,204.82341,1,3,1
2008,ES,22774,ES51,1,408,1,3001.01520,1,3,1
2008,ES,22780,ES43,1,141,1,630.38992,1,3,1
2008,ES,22783,ES24,1,1944,1,1893.09453,1,1,1
2008,ES,22788,ES51,1,346,1,4102.42900,1,1,1
2008,ES,22789,ES11,1,1417,1,737.90903,1,3,1
2008,ES,22790,ES52,1,61,1,651.70504,1,2,1
2008,ES,22794,ES43,1,132,1,543.62563,1,3,1
2008,ES,22797,ES30,1,924,1,1211.88367,1,2,1
2008,ES,22799,ES13,1,1564,1,121.68509,1,1,1
2008,ES,22818,ES11,1,608,1,799.71445,1,2,1
2008,ES,22821,ES51,1,646,1,1007.54466,1,3,1
2008,ES,22822,ES61,1,1636,1,1329.92234,1,1,1
2008,ES,22823,ES21,1,2,1,624.78339,1,3,1
2008,ES,22830,ES61,1,469,1,1596.51307,1,1,1
2008,ES,22832,ES13,1,1576,1,332.36301,1,1,1
2008,ES,22834,ES24,1,741,1,485.33984,1,3,1
2008,ES,22841,ES43,1,135,1,1159.90079,1,3,1
2008,ES,22847,ES12,1,1291,1,595.57180,1,1,1
2008,ES,22853,ES41,1,1357,1,301.04019,1,3,1
2008,ES,22854,ES21,1,1855,1,1979.59703,1,1,1
2008,ES,22861,ES13,1,1529,1,968.20364,1,2,1
2008,ES,22863,ES30,1,974,1,3010.90606,1,1,1
2008,ES,22867,ES21,1,1853,1,1037.13734,1,1,1
2008,ES,22868,ES70,1,1505,1,330.82567,1,3,1
2008,ES,22871,ES30,1,1049,1,2400.29740,1,1,1
2008,ES,22872,ES30,1,1043,1,812.43165,1,1,1
2008,ES,22879,ES41,1,778,1,4484.83568,1,1,1
2008,ES,22893,ES51,1,792,1,1665.21516,1,3,1
2008,ES,22899,ES43,1,134,1,574.42175,1,3,1
2008,ES,22900,ES51,1,410,1,1723.25218,1,2,1
2008,ES,22903,ES30,1,1000,1,1401.52798,1,1,1
2008,ES,22904,ES61,1,495,1,1440.66117,1,2,1
2008,ES,22910,ES43,1,437,1,185.33236,1,3,1
2008,ES,22913,ES43,1,132,1,878.70774,1,3,1
2008,ES,22914,ES62,1,1131,1,219.89394,1,2,1
2008,ES,22915,ES42,1,521,1,791.50959,1,2,1
2008,ES,22920,ES12,1,1352,1,765.66227,1,2,1
2008,ES,22922,ES12,1,1314,1,289.82863,1,1,1
2008,ES,22925,ES21,1,1868,1,1408.02787,1,3,1
2008,ES,22930,ES51,1,347,1,1602.73346,1,1,1
2008,ES,22931,ES70,1,1506,1,619.27145,1,1,1
2008,ES,22936,ES21,1,1842,1,1126.12816,1,1,1
2008,ES,22939,ES23,1,831,1,379.32400,1,1,1
2008,ES,22941,ES21,1,1880,1,1441.34839,1,1,1
2008,ES,22945,ES30,1,1014,1,3554.39852,1,1,1
2008,ES,22947,ES70,1,1508,1,864.07380,1,1,1
2008,ES,22948,ES22,1,1235,1,238.96754,1,1,1
2008,ES,22954,ES12,1,1330,1,341.10851,1,1,1
2008,ES,22957,ES41,1,1465,1,737.81476,1,1,1
2008,ES,22962,ES30,1,1001,1,1174.62607,1,1,1
2008,ES,22967,ES52,1,1781,1,603.63013,1,1,1
2008,ES,22980,ES21,1,1855,1,1259.31267,1,1,1
2008,ES,22983,ES12,1,1317,1,498.51097,1,3,1
2008,ES,22988,ES61,1,495,1,1051.50661,1,2,1
2008,ES,22991,ES51,1,805,1,3278.79919,1,3,1
2008,ES,22992,ES11,1,567,1,1239.74890,1,2,1
2008,ES,23000,ES13,1,1530,1,587.16668,1,2,1
2008,ES,23003,ES11,1,879,1,906.23091,1,3,1
2008,ES,23017,ES13,1,1578,1,241.22962,1,1,1
2008,ES,23020,ES41,1,778,1,515.45283,1,1,1
2008,ES,23027,ES41,1,118,1,816.95926,1,3,1
2008,ES,23032,ES61,1,464,1,5419.52809,1,1,1
2008,ES,23036,ES64,1,1987,1,30.46933,1,1,1
2008,ES,23041,ES23,1,822,1,810.92212,1,3,1
2008,ES,23047,ES62,1,1132,1,6105.85402,1,2,1
2008,ES,23052,ES22,1,1199,1,106.95756,1,1,1
2008,ES,23059,ES62,1,1126,1,167.50844,1,3,1
2008,ES,23062,ES61,1,1589,1,2398.84497,1,2,1
2008,ES,23067,ES30,1,928,1,641.97728,1,1,1
2008,ES,23069,ES43,1,145,1,852.39274,1,3,1
2008,ES,23070,ES22,1,1203,1,384.12395,1,3,1
2008,ES,23073,ES21,1,685,1,385.60559,1,2,1
2008,ES,23076,ES51,1,797,1,7440.01996,1,1,1
2008,ES,23087,ES41,1,1472,1,1166.82069,1,1,1
2008,ES,23089,ES70,1,1372,1,110.96141,1,2,1
2008,ES,23095,ES12,1,1332,1,1176.25248,1,1,1
2008,ES,23096,ES42,1,909,1,1038.64914,1,3,1
2008,ES,23098,ES62,1,1137,1,963.07529,1,2,1
2008,ES,23102,ES21,1,1849,1,1676.77575,1,1,1
2008,ES,23103,ES24,1,1908,1,126.18535,1,3,1
2008,ES,23105,ES42,1,528,1,1234.87703,1,3,1
2008,ES,23106,ES43,1,124,1,510.51690,1,3,1
2008,ES,23109,ES53,1,182,1,872.97687,1,3,1
2008,ES,23118,ES24,1,1915,1,284.79305,1,1,1
2008,ES,23120,ES61,1,1089,1,1404.48755,1,1,1
2008,ES,23130,ES52,1,1709,1,2251.91125,1,2,1
2008,ES,23131,ES61,1,757,1,1995.64993,1,2,1
2008,ES,23132,ES30,1,968,1,2563.11587,1,1,1
2008,ES,23133,ES30,1,884,1,1282.16994,1,1,1
2008,ES,23134,ES22,1,1235,1,249.40251,1,1,1
2008,ES,23135,ES11,1,1442,1,5141.66525,1,1,1
2008,ES,23139,ES12,1,1326,1,408.42893,1,1,1
2008,ES,23143,ES70,1,1378,1,1778.41824,1,1,1
2008,ES,23147,ES52,1,1714,1,1157.52993,1,2,1
2008,ES,23148,ES24,1,1957,1,181.54583,1,1,1
2008,ES,23159,ES62,1,1165,1,542.08589,1,2,1
2008,ES,23160,ES53,1,216,1,121.65601,1,1,1
2008,ES,23164,ES70,1,1386,1,774.24381,1,1,1
2008,ES,23166,ES30,1,953,1,2250.18200,1,1,1
2008,ES,23167,ES21,1,1859,1,805.36063,1,2,1
2008,ES,23172,ES12,1,1338,1,1063.26754,1,1,1
2008,ES,23174,ES61,1,471,1,1708.05113,1,1,1
2008,ES,23176,ES22,1,1233,1,221.50738,1,1,1
2008,ES,23183,ES24,1,1941,1,623.25907,1,1,1
2008,ES,23194,ES51,1,280,1,1424.46640,1,1,1
2008,ES,23199,ES13,1,1575,1,100.89834,1,1,1
2008,ES,23212,ES42,1,534,1,813.36999,1,3,1
2008,ES,23213,ES70,1,1370,1,369.34976,1,1,1
2008,ES,23219,ES51,1,392,1,2681.78615,1,1,1
2008,ES,23222,ES13,1,1549,1,54.68408,1,1,1
2008,ES,23229,ES23,1,832,1,51.04942,1,1,1
2008,ES,23237,ES63,1,1983,1,26.39889,1,1,1
2008,ES,23241,ES61,1,665,1,1567.92595,1,1,1
2008,ES,23243,ES52,1,56,1,1338.29096,1,1,1
2008,ES,23250,ES30,1,900,1,809.73300,1,2,1
2008,ES,23255,ES61,1,1103,1,2091.58571,1,1,1
2008,ES,23265,ES21,1,1861,1,1020.40488,1,2,1
2008,ES,23269,ES11,1,1438,1,1195.95973,1,2,1
2008,ES,23274,ES43,1,134,1,151.96425,1,3,1
2008,ES,23281,ES62,1,1191,1,471.42532,1,3,1
2008,ES,23282,ES51,1,646,1,1521.00831,1,3,1
2008,ES,23284,ES41,1,1467,1,827.37751,1,1,1
2008,ES,23285,ES11,1,580,1,547.81716,1,1,1
2008,ES,23289,ES30,1,1029,1,1972.11155,1,1,1
2008,ES,23291,ES70,1,1511,1,418.64950,1,1,1
2008,ES,23295,ES42,1,627,1,931.14622,1,3,1
2008,ES,23298,ES70,1,1405,1,824.31672,1,3,1
2008,ES,23300,ES30,1,954,1,940.45845,1,1,1
2008,ES,23308,ES51,1,308,1,4283.77673,1,1,1
2008,ES,23310,ES12,1,1334,1,689.17107,1,1,1
2008,ES,23313,ES53,1,213,1,372.95157,1,1,1
2008,ES,23316,ES52,1,1722,1,2474.34766,1,3,1
2008,ES,23318,ES52,1,509,1,1373.82747,1,3,1
2008,ES,23320,ES61,1,492,1,2557.92185,1,1,1
2008,ES,23321,ES43,1,442,1,106.12315,1,3,1
2008,ES,23324,ES51,1,395,1,1567.98972,1,1,1
2008,ES,23327,ES30,1,957,1,5483.04489,1,1,1
2008,ES,23329,ES42,1,1703,1,2352.73053,1,3,1
2008,ES,23336,ES22,1,1213,1,279.20392,1,3,1
2008,ES,23338,ES61,1,484,1,1225.60527,1,3,1
2008,ES,23339,ES30,1,1070,1,4140.23332,1,2,1
2008,ES,23344,ES30,1,919,1,2528.77839,1,1,1
2008,ES,23345,ES61,1,1601,1,929.72298,1,1,1
2008,ES,23346,ES51,1,1661,1,1649.22192,1,1,1
2008,ES,23349,ES13,1,1563,1,1945.69014,1,1,1
2008,ES,23350,ES41,1,1465,1,969.53586,1,1,1
2008,ES,23353,ES43,1,453,1,539.39421,1,3,1
2008,ES,23364,ES13,1,1550,1,512.41272,1,1,1
2008,ES,23368,ES61,1,760,1,1251.41362,1,3,1
2008,ES,23369,ES30,1,885,1,1454.68808,1,1,1
2008,ES,23373,ES24,1,1953,1,1288.22888,1,1,1
2008,ES,23376,ES41,1,1810,1,898.00453,1,1,1
2008,ES,23381,ES51,1,409,1,1919.56901,1,2,1
2008,ES,23397,ES11,1,1265,1,526.00185,1,1,1
2008,ES,23404,ES42,1,35,1,543.86476,1,3,1
2008,ES,23405,ES62,1,1141,1,416.09352,1,3,1
2008,ES,23408,ES51,1,314,1,698.42201,1,2,1
2008,ES,23410,ES51,1,1665,1,1937.73516,1,1,1
2008,ES,23411,ES12,1,1307,1,751.49030,1,1,1
2008,ES,23419,ES30,1,905,1,917.44524,1,2,1
2008,ES,23425,ES70,1,1506,1,1329.10973,1,1,1
2008,ES,23428,ES22,1,1207,1,1308.66946,1,3,1
2008,ES,23437,ES30,1,1016,1,696.25980,1,1,1
2008,ES,23443,ES11,1,607,1,266.27905,1,2,1
2008,ES,23444,ES42,1,520,1,622.16102,1,2,1
2008,ES,23445,ES61,1,1594,1,915.10040,1,3,1
2008,ES,23446,ES51,1,400,1,1893.02298,1,2,1
2008,ES,23458,ES61,1,543,1,1036.16247,1,2,1
2008,ES,23470,ES13,1,1577,1,511.16435,1,1,1
2008,ES,23471,ES51,1,265,1,1874.42986,1,1,1
2008,ES,23478,ES52,1,57,1,781.79568,1,1,1
2008,ES,23489,ES61,1,1594,1,915.10040,1,3,1
2008,ES,23502,ES11,1,1427,1,789.66695,1,2,1
2008,ES,23503,ES41,1,1647,1,2128.48379,1,3,1
2008,ES,23512,ES61,1,96,1,1018.18768,1,3,1
2008,ES,23516,ES51,1,356,1,3324.48192,1,2,1
2008,ES,23518,ES41,1,1363,1,1156.47450,1,3,1
2008,ES,23524,ES70,1,1375,1,2134.46035,1,3,1
2008,ES,23531,ES42,1,530,1,686.05889,1,3,1
2008,ES,23533,ES30,1,1019,1,1529.29227,1,1,1
2008,ES,23540,ES70,1,1376,1,361.26720,1,3,1
2008,ES,23547,ES23,1,843,1,342.60529,1,1,1
2008,ES,23548,ES21,1,1864,1,696.58524,1,1,1
2008,ES,23560,ES21,1,710,1,1782.24143,1,1,1
2008,ES,23564,ES61,1,495,1,1119.70168,1,2,1
2008,ES,23567,ES12,1,1285,1,791.91991,1,2,1
2008,ES,23568,ES61,1,480,1,1231.68907,1,2,1
2008,ES,23570,ES61,1,754,1,1273.71538,1,2,1
2008,ES,23573,ES11,1,596,1,401.62680,1,3,1
2008,ES,23576,ES11,1,1441,1,692.54483,1,1,1
2008,ES,23579,ES51,1,399,1,1755.75215,1,2,1
2008,ES,23585,ES52,1,1712,1,1654.94184,1,3,1
2008,ES,23586,ES42,1,1697,1,652.22696,1,2,1
2008,ES,23591,ES41,1,1466,1,2220.13358,1,1,1
2008,ES,23592,ES21,1,1830,1,354.26985,1,1,1
2008,ES,23596,ES24,1,1955,1,505.15667,1,1,1
2008,ES,23597,ES41,1,1358,1,1457.50951,1,1,1
2008,ES,23601,ES63,1,1973,1,36.36797,1,1,1
2008,ES,23607,ES62,1,1192,1,350.87150,1,3,1
2008,ES,23608,ES51,1,293,1,1551.64832,1,1,1
2008,ES,23615,ES21,1,8,1,1158.65920,1,1,1
2008,ES,23616,ES23,1,837,1,709.19188,1,1,1
2008,ES,23621,ES52,1,50,1,543.04233,1,1,1
2008,ES,23626,ES61,1,1091,1,2128.45771,1,1,1
2008,ES,23630,ES53,1,221,1,850.48434,1,1,1
2008,ES,23635,ES61,1,1595,1,1729.25388,1,1,1
2008,ES,23643,ES11,1,1426,1,499.98814,1,2,1
2008,ES,23650,ES23,1,832,1,123.05812,1,1,1
2008,ES,23652,ES21,1,710,1,974.50034,1,1,1
2008,ES,23655,ES51,1,376,1,1404.28953,1,1,1
2008,ES,23659,ES61,1,1631,1,1383.49651,1,1,1
2008,ES,23667,ES51,1,268,1,1470.39686,1,1,1
2008,ES,23668,ES24,1,1961,1,351.65554,1,1,1
2008,ES,23675,ES42,1,1694,1,887.92098,1,2,1
2008,ES,23681,ES30,1,906,1,547.68436,1,1,1
2008,ES,23682,ES51,1,382,1,1562.11477,1,1,1
2008,ES,23685,ES30,1,1033,1,768.43097,1,1,1
2008,ES,23695,ES41,1,420,1,852.33725,1,1,1
2008,ES,23707,ES11,1,1439,1,959.94333,1,3,1
2008,ES,23708,ES13,1,1535,1,1774.45542,1,3,1
2008,ES,23717,ES51,1,256,1,1176.04516,1,1,1
2008,ES,23720,ES41,1,1803,1,1446.76278,1,1,1
2008,ES,23723,ES13,1,1577,1,209.77590,1,1,1
2008,ES,23730,ES52,1,55,1,971.94537,1,2,1
2008,ES,23733,ES13,1,1536,1,274.90001,1,3,1
2008,ES,23735,ES61,1,1086,1,2251.01430,1,1,1
2008,ES,23737,ES21,1,8,1,1010.13874,1,1,1
2008,ES,23740,ES61,1,1612,1,1364.81936,1,3,1
2008,ES,23741,ES13,1,1557,1,432.83157,1,1,1
2008,ES,23747,ES61,1,551,1,1128.04559,1,2,1
2008,ES,23754,ES24,1,1959,1,841.93623,1,1,1
2008,ES,23765,ES24,1,1961,1,314.05526,1,1,1
2008,ES,23772,ES41,1,1816,1,465.59290,1,1,1
2008,ES,23774,ES51,1,369,1,1651.51502,1,1,1
2008,ES,23775,ES11,1,1255,1,1849.07097,1,3,1
2008,ES,23776,ES64,1,1995,1,135.55959,1,1,1
2008,ES,23777,ES41,1,1895,1,940.30869,1,2,1
2008,ES,23781,ES12,1,1314,1,134.48284,1,1,1
2008,ES,23788,ES52,1,1715,1,1254.15846,1,2,1
2008,ES,23789,ES52,1,1733,1,3281.42351,1,2,1
2008,ES,23790,ES42,1,676,1,738.72122,1,3,1
2008,ES,23792,ES22,1,1201,1,431.89931,1,3,1
2008,ES,23806,ES61,1,1094,1,2588.64110,1,1,1
2008,ES,23811,ES52,1,41,1,1326.54249,1,1,1
2008,ES,23816,ES30,1,893,1,5394.70262,1,1,1
2008,ES,23819,ES30,1,894,1,892.00609,1,1,1
2008,ES,23825,ES51,1,416,1,2937.64354,1,1,1
2008,ES,23832,ES41,1,1813,1,809.55353,1,1,1
2008,ES,23836,ES21,1,1,1,335.09637,1,3,1
2008,ES,23848,ES51,1,410,1,1689.91480,1,2,1
2008,ES,23853,ES61,1,558,1,1420.77205,1,3,1
2008,ES,23855,ES61,1,467,1,1855.05364,1,3,1
2008,ES,23856,ES52,1,507,1,1148.35968,1,2,1
2008,ES,23865,ES42,1,32,1,1059.05449,1,3,1
2008,ES,23866,ES21,1,1877,1,781.29238,1,1,1
2008,ES,23878,ES53,1,172,1,761.03364,1,2,1
2008,ES,23886,ES53,1,208,1,1499.39397,1,1,1
2008,ES,23888,ES52,1,62,1,1449.85999,1,3,1
2008,ES,23896,ES42,1,32,1,1779.57543,1,3,1
2008,ES,23897,ES24,1,1954,1,1696.05957,1,1,1
2008,ES,23901,ES53,1,235,1,2348.45633,1,2,1
2008,ES,23903,ES61,1,755,1,1624.74849,1,2,1
2008,ES,23910,ES43,1,159,1,828.06140,1,3,1
2008,ES,23911,ES13,1,1566,1,80.93670,1,1,1
2008,ES,23915,ES52,1,1744,1,622.90704,1,1,1
2008,ES,23916,ES43,1,126,1,280.82734,1,3,1
2008,ES,23923,ES61,1,547,1,1030.75916,1,2,1
2008,ES,23928,ES63,1,1974,1,28.33515,1,1,1
2008,ES,23937,ES22,1,1253,1,714.43266,1,3,1
2008,ES,23944,ES51,1,642,1,1976.21922,1,3,1
2008,ES,23952,ES11,1,1449,1,1928.85349,1,1,1
2008,ES,23955,ES53,1,206,1,1045.70853,1,1,1
2008,ES,23962,ES52,1,93,1,1762.27172,1,2,1
2008,ES,23964,ES61,1,147,1,303.31776,1,2,1
2008,ES,23967,ES11,1,1437,1,386.35782,1,2,1
2008,ES,23969,ES22,1,1212,1,566.74685,1,2,1
2008,ES,23980,ES11,1,577,1,1581.08799,1,1,1
2008,ES,23983,ES13,1,1538,1,160.70894,1,2,1
2008,ES,23987,ES43,1,450,1,1802.55828,1,3,1
2008,ES,23992,ES61,1,497,1,642.92143,1,3,1
2008,ES,23993,ES13,1,1531,1,1490.53376,1,3,1
2008,ES,24000,ES42,1,36,1,996.84763,1,3,1
2008,ES,24004,ES61,1,104,1,1362.69544,1,3,1
2008,ES,24006,ES23,1,833,1,215.18329,1,1,1
2008,ES,24014,ES52,1,508,1,1373.47793,1,3,1
2008,ES,24017,ES61,1,99,1,1473.84651,1,1,1
2008,ES,24022,ES61,1,464,1,1539.67055,1,1,1
2008,ES,24028,ES51,1,354,1,2738.84109,1,3,1
2008,ES,24029,ES23,1,841,1,150.07362,1,1,1
2008,ES,24033,ES70,1,1379,1,273.88940,1,1,1
2008,ES,24035,ES42,1,1694,1,749.85666,1,2,1
2008,ES,24040,ES53,1,235,1,809.16050,1,2,1
2008,ES,24047,ES52,1,69,1,1167.18980,1,1,1
2008,ES,24048,ES41,1,777,1,1042.81547,1,1,1
2008,ES,24055,ES30,1,937,1,1709.23428,1,1,1
2008,ES,24059,ES24,1,1937,1,413.73370,1,1,1
2008,ES,24062,ES41,1,432,1,1239.24037,1,3,1
2008,ES,24068,ES30,1,1038,1,1944.29652,1,3,1
2008,ES,24070,ES51,1,257,1,2090.34074,1,1,1
2008,ES,24076,ES61,1,489,1,1073.87366,1,2,1
2008,ES,24077,ES13,1,1557,1,474.05825,1,1,1
2008,ES,24078,ES52,1,1733,1,2811.16252,1,2,1
2008,ES,24080,ES23,1,831,1,517.02901,1,1,1
2008,ES,24088,ES22,1,1224,1,752.84393,1,1,1
2008,ES,24107,ES53,1,227,1,748.12184,1,1,1
2008,ES,24111,ES43,1,141,1,515.05104,1,3,1
2008,ES,24123,ES11,1,565,1,368.26218,1,2,1
2008,ES,24126,ES43,1,134,1,429.57013,1,3,1
2008,ES,24134,ES63,1,1973,1,368.80875,1,1,1
2008,ES,24136,ES12,1,1280,1,228.41576,1,3,1
2008,ES,24142,ES21,1,715,1,2071.74464,1,2,1
2008,ES,24144,ES51,1,640,1,695.14901,1,3,1
2008,ES,24145,ES70,1,1500,1,413.85010,1,3,1
2008,ES,24146,ES42,1,1694,1,459.16818,1,2,1
2008,ES,24148,ES61,1,750,1,1032.14007,1,3,1
2008,ES,24151,ES51,1,300,1,2095.32902,1,1,1
2008,ES,24160,ES42,1,519,1,791.23598,1,3,1
2008,ES,24164,ES11,1,1448,1,2317.81592,1,1,1
2008,ES,24169,ES62,1,1147,1,179.42151,1,3,1
2008,ES,24171,ES61,1,651,1,1305.47535,1,2,1
2008,ES,24173,ES13,1,1577,1,209.77590,1,1,1
2008,ES,24175,ES24,1,1941,1,260.92970,1,1,1
2008,ES,24178,ES51,1,289,1,1662.90370,1,1,1
2008,ES,24180,ES13,1,1553,1,709.31549,1,3,1
2008,ES,24181,ES21,1,1835,1,1590.70476,1,1,1
2008,ES,24190,ES52,1,1784,1,3819.61936,1,1,1
2008,ES,24194,ES53,1,211,1,511.01644,1,1,1
2008,ES,24197,ES21,1,1869,1,1566.65023,1,3,1
2008,ES,24201,ES30,1,1031,1,1177.51676,1,1,1
2008,ES,24202,ES12,1,1339,1,300.49733,1,1,1
2008,ES,24204,ES22,1,1252,1,242.29288,1,1,1
2008,ES,24206,ES42,1,1702,1,1625.97180,1,3,1
2008,ES,24208,ES30,1,913,1,3279.93512,1,1,1
2008,ES,24220,ES11,1,565,1,1420.37399,1,2,1
2008,ES,24221,ES11,1,873,1,863.19335,1,2,1
2008,ES,24225,ES53,1,214,1,99.54249,1,1,1
2008,ES,24227,ES52,1,73,1,1211.24041,1,1,1
2008,ES,24231,ES51,1,260,1,1748.59339,1,1,1
2008,ES,24232,ES30,1,1048,1,159.81372,1,1,1
2008,ES,24236,ES21,1,1,1,635.43365,1,3,1
2008,ES,24238,ES30,1,984,1,4141.89467,1,1,1
2008,ES,24239,ES21,1,1844,1,367.50956,1,1,1
2008,ES,24240,ES24,1,1938,1,1366.35799,1,1,1
2008,ES,24241,ES24,1,1933,1,1305.14774,1,1,1
2008,ES,24246,ES12,1,1290,1,1220.81243,1,1,1
2008,ES,24248,ES51,1,357,1,2946.28158,1,1,1
2008,ES,24252,ES22,1,1217,1,365.09200,1,1,1
2008,ES,24254,ES11,1,577,1,1962.18089,1,1,1
2008,ES,24258,ES21,1,705,1,889.10661,1,1,1
2008,ES,24262,ES61,1,661,1,887.27417,1,3,1
2008,ES,24263,ES13,1,1522,1,994.81001,1,3,1
2008,ES,24266,ES63,1,1976,1,221.61676,1,1,1
2008,ES,24274,ES53,1,223,1,2454.78905,1,1,1
2008,ES,24277,ES62,1,1181,1,660.28224,1,3,1
2008,ES,24281,ES12,1,1328,1,1008.73133,1,1,1
2008,ES,24284,ES52,1,39,1,2118.47711,1,2,1
2008,ES,24296,ES61,1,1615,1,720.97852,1,2,1
2008,ES,24297,ES43,1,438,1,509.93150,1,3,1
2008,ES,24300,ES70,1,1515,1,1109.54677,1,1,1
2008,ES,24305,ES52,1,503,1,1554.12179,1,1,1
2008,ES,24312,ES42,1,678,1,1085.87878,1,2,1
2008,ES,24327,ES52,1,129,1,346.47363,1,1,1
2008,ES,24332,ES30,1,949,1,574.88804,1,1,1
2008,ES,24334,ES41,1,789,1,791.47176,1,3,1
2008,ES,24339,ES21,1,1819,1,2214.32315,1,2,1
2008,ES,24342,ES70,1,1481,1,1780.24903,1,3,1
2008,ES,24344,ES22,1,1250,1,489.59720,1,1,1
2008,ES,24345,ES41,1,784,1,585.29832,1,2,1
2008,ES,24348,ES30,1,1046,1,5416.55931,1,3,1
2008,ES,24352,ES63,1,1971,1,684.90413,1,1,1
2008,ES,24359,ES61,1,486,1,2341.66583,1,2,1
2008,ES,24365,ES42,1,1685,1,775.55436,1,3,1
2008,ES,24367,ES62,1,1122,1,1210.01786,1,2,1
2008,ES,24368,ES52,1,1735,1,3771.24315,1,1,1
2008,ES,24372,ES43,1,446,1,888.70490,1,3,1
2008,ES,24380,ES22,1,1225,1,328.87170,1,1,1
2008,ES,24388,ES22,1,1231,1,108.01709,1,1,1
2008,ES,24401,ES70,1,1497,1,544.87663,1,2,1
2008,ES,24405,ES61,1,1641,1,1494.49116,1,1,1
2008,ES,24409,ES52,1,1783,1,1082.42987,1,1,1
2008,ES,24410,ES42,1,37,1,1375.21687,1,3,1
2008,ES,24413,ES61,1,1605,1,1129.19683,1,3,1
2008,ES,24414,ES30,1,923,1,1637.94148,1,1,1
2008,ES,24415,ES70,1,1412,1,513.76608,1,1,1
2008,ES,24421,ES43,1,134,1,1729.03720,1,3,1
2008,ES,24422,ES53,1,217,1,418.84520,1,1,1
2008,ES,24424,ES42,1,29,1,309.56283,1,3,1
2008,ES,24427,ES30,1,920,1,2353.98271,1,1,1
2008,ES,24429,ES52,1,71,1,2413.20653,1,1,1
2008,ES,24431,ES24,1,1942,1,786.14475,1,1,1
2008,ES,24440,ES53,1,215,1,345.18281,1,3,1
2008,ES,24445,ES11,1,617,1,280.29169,1,2,1
2008,ES,24448,ES30,1,994,1,1578.40858,1,1,1
2008,ES,24451,ES52,1,69,1,1141.89142,1,1,1
2008,ES,24456,ES51,1,1661,1,1606.05182,1,1,1
2008,ES,24461,ES41,1,772,1,796.76765,1,1,1
2008,ES,24464,ES42,1,1698,1,963.88813,1,2,1
2008,ES,24465,ES43,1,170,1,748.03521,1,3,1
2008,ES,24469,ES24,1,1903,1,643.45175,1,3,1
2008,ES,24472,ES52,1,38,1,1725.09293,1,3,1
2008,ES,24478,ES61,1,492,1,1933.30811,1,1,1
2008,ES,24483,ES51,1,372,1,1523.51228,1,2,1
2008,ES,24485,ES13,1,1558,1,228.49742,1,1,1
2008,ES,24486,ES41,1,116,1,496.44450,1,3,1
2008,ES,24493,ES52,1,1753,1,1399.72687,1,2,1
2008,ES,24495,ES13,1,1533,1,644.49325,1,3,1
2008,ES,24497,ES11,1,868,1,775.59423,1,3,1
2008,ES,24500,ES43,1,447,1,954.18004,1,3,1
2008,ES,24501,ES61,1,1082,1,4563.22550,1,2,1
2008,ES,24508,ES42,1,521,1,936.51872,1,2,1
2008,ES,24510,ES43,1,461,1,706.47151,1,3,1
2008,ES,24513,ES43,1,123,1,535.53623,1,3,1
2008,ES,24522,ES41,1,1465,1,2662.68883,1,1,1
2008,ES,24524,ES70,1,1511,1,2217.72275,1,1,1
2008,ES,24537,ES52,1,1766,1,2172.35755,1,1,1
2008,ES,24538,ES61,1,1085,1,2550.83990,1,1,1
2008,ES,24540,ES52,1,68,1,3317.77054,1,1,1
2008,ES,24541,ES24,1,1904,1,560.01370,1,3,1
2008,ES,24546,ES23,1,855,1,134.22035,1,1,1
2008,ES,24553,ES13,1,1580,1,325.49192,1,3,1
2008,ES,24554,ES22,1,1234,1,1732.82760,1,1,1
2008,ES,24557,ES61,1,1084,1,1018.04783,1,2,1
2008,ES,24558,ES52,1,1740,1,1392.55968,1,1,1
2008,ES,24567,ES51,1,266,1,1149.13312,1,1,1
2008,ES,24583,ES53,1,180,1,649.05696,1,3,1
2008,ES,24585,ES51,1,1650,1,8674.54115,1,1,1
2008,ES,24586,ES53,1,206,1,39.18472,1,1,1
2008,ES,24591,ES41,1,777,1,452.61152,1,1,1
2008,ES,24592,ES11,1,1447,1,1535.25514,1,1,1
2008,ES,24595,ES21,1,1854,1,2176.91365,1,1,1
2008,ES,24602,ES52,1,85,1,4691.01657,1,2,1
