RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2008,ES,1145502,1061.09023,1,1,1,1949,1,1,1,1,1,1,1, ,-2, ,-2,1145501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1145503,1061.09023,1,3,1,1922,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1145601,3174.50488,1,9,1,1936,1,1,1,1,1,3,1, ,-2, ,-2,1145602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1145602,3174.50488,1,9,1,1936,1,2,1,1,1,4,1, ,-2, ,-2,1145601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1145603,3174.50488,1,7,1,1973,1,2,1,1,1,1,1,1145601,1,1145602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1145604,3174.50488,1,6,1,1979,1,1,1,1,1,1,1,1145601,1,1145602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1145605,3174.50488,1,8,1,2000,1,1,1,1,1,4,1, ,-2,1145603,1, ,-2, ,-2,25,1,5,1,0,1,0,1,0,1,3451.20358,1,0,0
2008,ES,1146101,1484.39511,1,6,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,1146102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1146102,1484.39511,1,2,1,1974,1,1,1,1,1,1,1, ,-2, ,-2,1146101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1146103,1484.39511,1,4,1,2008,1,2,1,1,1,4,1,1146102,1,1146101,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,1370.35187,1,0,0
2008,ES,1146501,699.10411,1,5,1,1928,1,1,1,1,1,3,1, ,-2, ,-2,1146502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1146502,699.10411,1,2,1,1926,1,2,1,1,1,4,1, ,-2, ,-2,1146501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1146503,699.10411,1,9,1,1969,1,2,1,1,1,1,1,1146501,1,1146502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1146504,699.10411,1,9,1,1988,1,2,1,1,1,4,1, ,-2,1146503,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1146701,1130.53983,1,6,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,1146702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1146702,1130.53983,1,9,1,1959,1,2,1,1,1,2,1, ,-2, ,-2,1146701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1146703,1130.53983,1,10,1,1985,1,1,1,1,1,4,1,1146701,1,1146702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1146704,1130.53983,1,5,1,1992,1,1,1,1,1,4,1,1146701,1,1146702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1147301,307.67903,1,8,1,1976,1,1,1,1,1,1,1, ,-2, ,-2,1147302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1147302,307.67903,1,5,1,1979,1,2,1,1,1,1,1, ,-2, ,-2,1147301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1147401,1096.76344,1,2,1,1936,1,1,1,1,1,3,1, ,-2, ,-2,1147402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1147402,1096.76344,1,3,1,1941,1,2,1,1,1,3,1, ,-2, ,-2,1147401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1147601,979.48320,1,5,1,1933,1,1,1,1,1,3,1, ,-2, ,-2,1147602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1147602,979.48320,1,11,1,1933,1,2,1,1,1,3,1, ,-2, ,-2,1147601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1147701,1395.29823,1,3,1,1955,1,1,1,1,1,1,1, ,-2, ,-2,1147702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1147702,1395.29823,1,3,1,1959,1,2,1,1,1,1,1, ,-2, ,-2,1147701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1147703,1395.29823,1,11,1,1984,1,2,1,1,1,1,1,1147701,1,1147702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1147901,792.81819,1,5,1,1976,1,1,1,1,1,1,1, ,-2, ,-2,1147902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1147902,792.81819,1,11,1,1977,1,2,1,1,1,1,1, ,-2, ,-2,1147901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1147903,792.81819,1,9,1,2004,1,2,1,1,1,4,1,1147901,1,1147902,1, ,-2,25,1, ,-2,0,1,0,1,6,1,12,1,814.24095,1,0,0
2008,ES,1148101,689.37276,1,5,1,1940,1,1,1,1,1,1,1, ,-2, ,-2,1148102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1148102,689.37276,1,9,1,1948,1,2,1,1,1,1,1, ,-2, ,-2,1148101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1148401,2346.96475,1,12,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,1148402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1148402,2346.96475,1,7,1,1974,1,2,1,1,1,1,1, ,-2, ,-2,1148401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1148403,2346.96475,1,7,1,2004,1,2,1,1,1,4,1,1148401,1,1148402,1, ,-2,36,1, ,-2,0,1,0,1,0,1,0,1,2410.38214,1,0,0
2008,ES,1149001,823.03809,1,12,1,1956,1,2,1,1,1,1,1, ,-2,1149002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1149002,823.03809,1,3,1,1922,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1149101,1682.92653,1,6,1,1945,1,2,1,1,1,4,1, ,-2, ,-2,1149102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1149102,1682.92653,1,8,1,1946,1,1,1,1,1,1,1, ,-2, ,-2,1149101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1149103,1682.92653,1,4,1,1973,1,1,1,1,1,1,1,1149102,1,1149101,1,1149104,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1149104,1682.92653,1,10,1,1980,1,2,1,1,1,1,1, ,-2, ,-2,1149103,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1149501,3758.30976,1,7,1,1970,1,2,1,1,1,1,1, ,-2, ,-2,1149502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1149502,3758.30976,1,10,1,1961,1,1,1,1,1,1,1, ,-2, ,-2,1149501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1149503,3758.30976,1,10,1,2006,1,2,1,1,1,4,1,1149502,1,1149501,1, ,-2,10,1, ,-2,0,1,0,1,0,1,0,1,3748.02136,1,0,0
2008,ES,1150001,895.26543,1,1,1,1950,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1150501,1208.85849,1,10,1,1945,1,1,1,1,1,4,1, ,-2,1150503,1,1150502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1150502,1208.85849,1,12,1,1947,1,2,1,1,1,4,1, ,-2, ,-2,1150501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1150503,1208.85849,1,4,1,1922,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1150601,2580.61306,1,4,1,1937,1,1,1,1,1,3,1, ,-2, ,-2,1150602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1150602,2580.61306,1,2,1,1935,1,2,1,1,1,4,1, ,-2, ,-2,1150601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1150801,1524.83586,1,5,1,1955,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1151101,696.69730,1,12,1,1948,1,1,1,1,1,1,1, ,-2, ,-2,1151102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1151102,696.69730,1,5,1,1949,1,2,1,1,1,4,1, ,-2, ,-2,1151101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1151901,340.97191,1,3,1,1929,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1152101,5949.40718,1,7,1,1973,1,1,1,1,1,1,1, ,-2, ,-2,1152102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1152102,5949.40718,1,11,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,1152101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1152201,1195.74127,1,4,1,1973,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1152202,1195.74127,1,9,1,1971,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1152901,1046.47573,1,7,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,1152902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1152902,1046.47573,1,7,1,1972,1,2,1,1,1,4,1, ,-2, ,-2,1152901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1152903,1046.47573,1,10,1,2007,1,2,1,2,1,4,1,1152901,1,1152902,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,966.07700,1,0,0
2008,ES,1153001,1011.18773,1,9,1,1949,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2008,ES,1153002,1011.18773,1,8,1,1988,1,1,1,1,1,4,1, ,-2,1153001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2008,ES,1153003,1011.18773,1,3,1,1922,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1153401,773.87751,1,12,1,1971,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153402,773.87751,1,4,1,1990,1,2,1,1,1,4,1, ,-2,1153401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153403,773.87751,1,12,1,1999,1,1,1,1,1,4,1, ,-2,1153401,1, ,-2, ,-2,40,1,0,1,0,1,0,1,0,1,776.12794,1,0,0
2008,ES,1153501,390.87257,1,3,1,1931,1,1,1,1,1,3,1, ,-2, ,-2,1153502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1153502,390.87257,1,3,1,1931,1,2,1,1,1,4,1, ,-2, ,-2,1153501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1153601,1337.16171,1,1,1,1965,1,1,1,1,1,1,1, ,-2, ,-2,1153602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153602,1337.16171,1,3,1,1970,1,2,1,1,1,1,1, ,-2, ,-2,1153601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153603,1337.16171,1,12,1,1990,1,2,1,1,1,4,1,1153601,1,1153602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153604,1337.16171,1,12,1,1992,1,1,1,1,1,4,1,1153601,1,1153602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153605,1337.16171,1,9,1,1996,1,1,1,1,1,4,1,1153601,1,1153602,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1321.02578,1,0,0
2008,ES,1153801,1568.79262,1,7,1,1948,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153802,1568.79262,1,10,1,1976,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1153803,1568.79262,1,3,1,1922,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1154001,2360.24768,1,1,1,1941,1,2,1,1,1,4,1, ,-2, ,-2,1154002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1154002,2360.24768,1,1,1,1939,1,1,1,1,1,3,1, ,-2, ,-2,1154001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1154003,2360.24768,1,9,1,1975,1,1,1,2,1,1,1,1154002,1,1154001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1154301,1263.16648,1,4,1,1928,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1154501,1414.13160,1,5,1,1945,1,1,1,1,1,1,1, ,-2, ,-2,1154502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1154502,1414.13160,1,10,1,1946,1,2,1,1,1,4,1, ,-2, ,-2,1154501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1154601,846.97665,1,5,1,1963,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1155101,775.78361,1,8,1,1960,1,1,1,1,1,3,1,1155102,1,1155104,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2008,ES,1155102,775.78361,1,5,1,1929,1,1,1,1,1,3,1, ,-2, ,-2,1155104,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1155103,775.78361,1,1,1,1941,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1155104,775.78361,1,7,1,1937,1,2,1,1,1,3,1, ,-2, ,-2,1155102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1156101,1333.36877,1,5,1,1929,1,2,1,1,1,3,1, ,-2, ,-2,1156102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1156102,1333.36877,1,10,1,1927,1,1,1,1,1,3,1, ,-2, ,-2,1156101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1156501,1311.00249,1,12,1,1944,1,1,1,1,1,1,1, ,-2, ,-2,1156502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1156502,1311.00249,1,3,1,1953,1,2,1,1,1,2,1, ,-2, ,-2,1156501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1156503,1311.00249,1,3,1,1982,1,1,1,1,1,1,1,1156501,1,1156502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1156601,1790.86616,1,2,1,1961,1,2,1,1,1,4,1, ,-2, ,-2,1156602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1156602,1790.86616,1,11,1,1948,1,1,1,1,1,2,1, ,-2, ,-2,1156601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1156603,1790.86616,1,3,1,1981,1,2,1,1,1,1,1,1156602,1,1156601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1156604,1790.86616,1,12,1,1983,1,1,1,1,1,1,1,1156602,1,1156601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1156701,5169.79914,1,9,1,1940,1,1,1,1,1,3,1, ,-2, ,-2,1156702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1156702,5169.79914,1,5,1,1941,1,2,1,1,1,3,1, ,-2, ,-2,1156701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1156801,670.41802,1,12,1,1957,1,1,1,1,1,1,1, ,-2, ,-2,1156802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1156802,670.41802,1,7,1,1958,1,2,1,1,1,4,1, ,-2, ,-2,1156801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1157201,2189.70938,1,8,1,1962,1,1,1,1,1,1,1, ,-2, ,-2,1157202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1157202,2189.70938,1,7,1,1967,1,2,1,1,1,4,1, ,-2, ,-2,1157201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1157203,2189.70938,1,7,1,1997,1,2,1,1,1,4,1,1157201,1,1157202,1, ,-2, ,-2,20,1,0,1,0,1,0,1,0,1,2202.51152,1,0,1
2008,ES,1158301,280.40386,1,4,1,1942,1,1,1,1,1,3,1, ,-2, ,-2,1158302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1158302,280.40386,1,8,1,1943,1,2,1,1,1,1,1, ,-2, ,-2,1158301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1158901,383.69043,1,5,1,1956,1,2,1,1,1,1,1, ,-2, ,-2,1158902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1158902,383.69043,1,6,1,1952,1,1,1,1,1,1,1, ,-2, ,-2,1158901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1158903,383.69043,1,6,1,1979,1,1,1,2,1,2,1,1158902,1,1158901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1159701,1607.72113,1,5,1,1973,1,1,1,1,1,1,1, ,-2, ,-2,1159702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1159702,1607.72113,1,3,1,1977,1,2,1,1,1,1,1, ,-2, ,-2,1159701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1159801,508.07349,1,1,1,1960,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1161301,2161.65359,1,11,1,1979,1,1,1,1,1,1,1, ,-2, ,-2,1161302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1161302,2161.65359,1,9,1,1980,1,2,1,1,1,2,1, ,-2, ,-2,1161301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1161901,327.19545,1,5,1,1932,1,1,1,1,1,3,1, ,-2, ,-2,1161902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1161902,327.19545,1,3,1,1933,1,2,1,1,1,4,1, ,-2, ,-2,1161901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1162201,2933.48695,1,6,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,1162202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1162202,2933.48695,1,4,1,1978,1,2,1,1,1,1,1, ,-2, ,-2,1162201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1162203,2933.48695,1,3,1,2000,1,2,1,1,1,4,1,1162201,1,1162202,1, ,-2, ,-2,32,1,0,1,0,1,0,1,0,1,2942.01749,1,0,1
2008,ES,1162204,2933.48695,1,12,1,1971,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2008,ES,1162205,2933.48695,1,1,1,2005,1,2,1,1,1,4,1, ,-2,1162204,1, ,-2,40,1, ,-2,0,1,0,1,0,1,0,1,3012.75278,1,0,1
2008,ES,1162401,141.11966,1,10,1,1932,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1162601,2184.60220,1,1,1,1928,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2008,ES,1162801,254.88066,1,5,1,1960,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1162802,254.88066,1,5,1,1961,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1163201,22.75673,1,5,1,1957,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2008,ES,1163202,22.75673,1,1,1,1986,1,2,1,1,1,4,1, ,-2,1163201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2008,ES,1165201,1056.70866,1,11,1,1974,1,2,1,1,1,1,1,1165202,1,1165203,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1165202,1056.70866,1,5,1,1950,1,1,1,1,1,1,1,1165204,1, ,-2,1165203,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1165203,1056.70866,1,2,1,1950,1,2,1,1,1,4,1, ,-2, ,-2,1165202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1165204,1056.70866,1,3,1,1922,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2008,ES,1165205,1056.70866,1,3,1,1998,1,1,1,1,1,4,1, ,-2,1165201,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1062.88670,1,0,0
2008,ES,1165901,1244.90833,1,5,1,1968,1,1,1,1,1,1,1, ,-2, ,-2,1165902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1165902,1244.90833,1,4,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,1165901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1165903,1244.90833,1,12,1,2001,1,1,1,1,1,4,1,1165901,1,1165902,1, ,-2, ,-2,25,1,10,1,0,1,0,1,0,1,1295.14171,1,0,0
2008,ES,1167001,6717.30707,1,11,1,1971,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1167801,1814.13514,1,4,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,1167802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1167802,1814.13514,1,11,1,1957,1,2,1,1,1,1,1, ,-2, ,-2,1167801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1167803,1814.13514,1,11,1,1982,1,1,1,1,1,4,1,1167801,1,1167802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1167804,1814.13514,1,8,1,1985,1,2,1,1,1,4,1,1167801,1,1167802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1167901,1158.39177,1,6,1,1962,1,1,1,1,1,1,1, ,-2, ,-2,1167902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1167902,1158.39177,1,10,1,1965,1,2,1,1,1,1,1, ,-2, ,-2,1167901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1167903,1158.39177,1,6,1,1996,1,1,1,1,1,4,1,1167901,1,1167902,1, ,-2, ,-2,26,1,0,1,0,1,0,1,0,1,1144.41311,1,0,0
2008,ES,1167904,1158.39177,1,12,1,1999,1,1,1,1,1,4,1,1167901,1,1167902,1, ,-2, ,-2,26,1,0,1,0,1,0,1,0,1,1161.76036,1,0,0
2008,ES,1168001,1029.75744,1,3,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,1168002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1168002,1029.75744,1,5,1,1964,1,1,1,1,1,1,1, ,-2, ,-2,1168001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2008,ES,1168003,1029.75744,1,7,1,1992,1,2,1,1,1,4,1,1168002,1,1168001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
